iter	Passed	Remaining
554	1830	1467
555	1832	1463
556	1835	1459
557	1839	1457
558	1842	1453
559	1845	1449
560	1847	1445
561	1850	1442
562	1854	1439
563	1857	1435
564	1860	1432
565	1862	1428
566	1865	1424
567	1868	1421
568	1871	1417
569	1874	1414
570	1877	1410
571	1880	1406
572	1883	1403
573	1886	1400
574	1889	1396
575	1891	1392
576	1895	1389
577	1898	1386
578	1901	1382
579	1904	1379
580	1907	1375
581	1910	1372
582	1914	1369
583	1917	1366
584	1920	1362
585	1923	1359
586	1926	1355
587	1930	1352
588	1933	1348
589	1935	1345
590	1938	1341
591	1941	1337
592	1944	1334
593	1948	1331
594	1952	1328
595	1954	1325
596	1958	1321
597	1962	1319
598	1965	1315
599	1969	1312
600	1971	1308
601	1975	1306
602	1978	1302
603	1981	1299
604	1984	1295
605	1986	1291
606	1990	1288
607	1993	1285
608	1996	1281
609	1999	1278
610	2002	1274
611	2006	1271
612	2008	1268
613	2011	1264
614	2014	1261
615	2017	1257
616	2021	1254
617	2023	1251
618	2026	1247
619	2029	1243
620	2032	1240
621	2036	1237
622	2038	1233
623	2041	1230
624	2044	1226
625	2047	1223
626	2050	1219
627	2053	1216
628	2055	1212
629	2058	1209
630	2061	1205
631	2064	1201
632	2067	1198
633	2070	1195
634	2072	1191
635	2075	1188
636	2079	1185
637	2083	1181
638	2085	1178
639	2088	1174
640	2091	1171
641	2094	1167
642	2097	1164
643	2100	1161
644	2103	1157
645	2105	1154
646	2108	1150
647	2112	1147
648	2114	1143
649	2117	1140
650	2120	1136
651	2123	1133
652	2127	1130
653	2130	1126
654	2132	1123
655	2135	1119
656	2138	1116
657	2141	1113
658	2144	1109
659	2147	1106
660	2150	1102
661	2153	1099
662	2156	1096
663	2159	1092
664	2162	1089
665	2164	1085
666	2167	1082
667	2171	1079
668	2174	1075
669	2177	1072
670	2180	1068
671	2182	1065
672	2186	1062
673	2189	1058
674	2191	1055
675	2194	1051
676	2197	1048
677	2200	1045
678	2204	1042
679	2206	1038
680	2209	1035
681	2212	1031
682	2215	1028
683	2218	1025
684	2221	1021
685	2224	1018
686	2227	1014
687	2229	1011
688	2233	1008
689	2236	1004
690	2238	1001
691	2241	997
692	2244	994
693	2248	991
694	2250	987
695	2253	984
696	2256	981
697	2259	977
698	2263	974
699	2265	971
700	2268	967
701	2271	964
702	2274	960
703	2278	957
704	2280	954
705	2283	950
706	2286	947
707	2289	944
708	2293	941
709	2296	937
710	2299	934
711	2302	931
712	2305	927
713	2308	924
714	2311	921
715	2313	917
716	2316	914
717	2319	910
718	2322	907
719	2325	904
720	2328	900
721	2331	897
722	2333	894
723	2336	890
724	2339	887
725	2342	884
726	2345	880
727	2348	877
728	2351	874
729	2354	870
730	2357	867
731	2360	864
732	2363	860
733	2366	857
734	2370	854
735	2373	851
736	2376	847
737	2379	844
738	2384	842
739	2387	838
740	2389	835
741	2393	832
742	2397	829
743	2400	826
744	2403	822
745	2406	819
746	2408	815
747	2412	812
748	2415	809
749	2417	805
750	2420	802
751	2423	799
752	2426	796
753	2429	792
754	2432	789
755	2434	785
756	2437	782
757	2440	779
758	2443	775
759	2446	772
760	2449	769
761	2451	765
762	2454	762
763	2458	759
764	2460	755
765	2463	752
766	2466	749
767	2469	745
768	2472	742
769	2475	739
770	2478	736
771	2480	732
772	2483	729
773	2487	726
774	2490	722
775	2492	719
776	2495	716
777	2498	712
778	2500	709
779	2504	706
780	2506	702
781	2509	699
782	2512	696
783	2515	692
784	2518	689
785	2521	686
786	2523	683
787	2526	679
788	2534	677
789	2543	676
790	2564	677
791	2568	674
792	2571	671
793	2579	669
794	2583	666
795	2588	663
796	2592	660
797	2596	657
798	2599	653
799	2601	650
800	2604	647
801	2608	643
802	2611	640
803	2613	637
804	2616	633
805	2619	630
806	2623	627
807	2626	624
808	2629	620
809	2631	617
810	2634	613
811	2637	610
812	2640	607
813	2643	603
814	2645	600
815	2648	597
816	2652	594
817	2654	590
818	2657	587
819	2660	584
820	2663	580
821	2667	577
822	2670	574
823	2672	570
824	2675	567
825	2678	564
826	2682	561
827	2685	557
828	2687	554
829	2690	551
830	2693	547
831	2696	544
832	2699	541
833	2702	537
834	2705	534
835	2708	531
836	2711	527
837	2714	524
838	2717	521
839	2720	518
840	2723	514
841	2727	511
842	2731	508
843	2734	505
844	2737	502
845	2740	498
846	2744	495
847	2747	492
848	2750	489
849	2753	485
850	2757	482
851	2760	479
852	2763	476
853	2766	472
854	2769	469
855	2773	466
856	2776	463
857	2779	460
858	2782	456
859	2785	453
860	2789	450
861	2792	447
862	2796	443
863	2799	440
864	2802	437
865	2806	434
866	2809	430
867	2812	427
868	2816	424
869	2819	421
870	2822	418
871	2826	414
872	2829	411
873	2832	408
874	2836	405
875	2840	402
876	2843	398
877	2846	395
878	2850	392
879	2853	389
880	2856	385
881	2859	382
882	2864	379
883	2867	376
884	2870	372
885	2872	369
886	2875	366
887	2879	363
888	2882	359
889	2885	356
890	2888	353
891	2891	350
892	2895	346
893	2898	343
894	2901	340
895	2904	337
896	2907	333
897	2911	330
898	2913	327
899	2916	324
900	2919	320
901	2922	317
902	2926	314
903	2928	311
904	2931	307
905	2934	304
906	2937	301
907	2940	297
908	2943	294
909	2946	291
910	2949	288
911	2952	284
912	2956	281
913	2959	278
914	2961	275
915	2964	271
916	2967	268
917	2971	265
918	2973	262
919	2976	258
920	2979	255
921	2981	252
922	2985	249
923	2988	245
924	2990	242
925	2994	239
926	2996	235
927	3000	232
928	3003	229
929	3006	226
930	3009	223
931	3011	219
932	3015	216
933	3018	213
934	3021	210
935	3023	206
936	3026	203
937	3030	200
938	3033	197
939	3035	193
940	3038	190
941	3041	187
942	3044	184
943	3047	180
944	3050	177
945	3053	174
946	3056	171
947	3059	167
948	3062	164
949	3065	161
950	3068	158
951	3070	154
952	3073	151
953	3076	148
954	3079	145
955	3082	141
956	3085	138
957	3088	135
958	3091	132
959	3094	128
960	3097	125
961	3099	122
962	3102	119
963	3106	116
964	3109	112
965	3111	109
966	3114	106
967	3117	103
968	3120	99
969	3123	96
970	3125	93
971	3128	90
972	3131	86
973	3133	83
974	3137	80
975	3140	77
976	3142	73
977	3145	70
978	3148	67
979	3152	64
980	3154	61
981	3157	57
982	3160	54
983	3163	51
984	3167	48
985	3169	45
986	3172	41
987	3175	38
988	3178	35
989	3181	32
990	3184	28
991	3187	25
992	3190	22
993	3193	19
994	3197	16
995	3199	12
996	3202	9
997	3205	6
998	3207	3
999	3211	0
